record_type	record_id	stage	metric	value	unit	source_path	source_sha256	authority_version	dataset_id	species	tissue	tissue_status	label_column	cells	labeled_cells	unknown_cells	unknown_fraction	readable	panel	candidate_label_count	labels_ge_100_cells	candidate_cells	panel_status	accepted	reason	workflow_order	description
panel_decision	Solanum lycopersicum_PRJNA667489:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Solanum lycopersicum_PRJNA667489	Solanum lycopersicum									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Solanum lycopersicum_PRJNA667489:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Solanum lycopersicum_PRJNA667489	Solanum lycopersicum									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Solanum lycopersicum_PRJNA833659:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Solanum lycopersicum_PRJNA833659	Solanum lycopersicum									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Solanum lycopersicum_PRJNA833659:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Solanum lycopersicum_PRJNA833659	Solanum lycopersicum									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Solanum lycopersicum_PRJNA833659:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Solanum lycopersicum_PRJNA833659	Solanum lycopersicum									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Sorghum bicolor_PRJNA935359:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Sorghum bicolor_PRJNA935359	Sorghum bicolor									root	6	6	7201	candidate_include	True	passes_provisional_panel_gates		
panel_decision	Sorghum bicolor_PRJNA935359:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Sorghum bicolor_PRJNA935359	Sorghum bicolor									leaf	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Sorghum bicolor_PRJNA935359:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Sorghum bicolor_PRJNA935359	Sorghum bicolor									vascular	2	2	493	candidate_include	True	passes_provisional_panel_gates		
panel_decision	Triticum aestivum_PRJCA012935:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Triticum aestivum_PRJCA012935	Triticum aestivum									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Triticum aestivum_PRJCA012935:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Triticum aestivum_PRJCA012935	Triticum aestivum									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Triticum aestivum_PRJCA012935:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Triticum aestivum_PRJCA012935	Triticum aestivum									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Wolffia australiana_PRJNA809022:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Wolffia australiana_PRJNA809022	Wolffia australiana									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Wolffia australiana_PRJNA809022:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Wolffia australiana_PRJNA809022	Wolffia australiana									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Wolffia australiana_PRJNA809022:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Wolffia australiana_PRJNA809022	Wolffia australiana									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJCA020760:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJCA020760	Zea mays									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJCA020760:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJCA020760	Zea mays									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJCA020760:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJCA020760	Zea mays									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA454730:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA454730	Zea mays									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA454730:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA454730	Zea mays									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA454730:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA454730	Zea mays									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA576240:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA576240	Zea mays									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA576240:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA576240	Zea mays									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA576240:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA576240	Zea mays									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001	Zea mays									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001	Zea mays									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001	Zea mays									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA662627:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA662627	Zea mays									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA662627:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA662627	Zea mays									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA662627:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA662627	Zea mays									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA740934:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA740934	Zea mays									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA740934:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA740934	Zea mays									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA740934:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA740934	Zea mays									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA759548:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA759548	Zea mays									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA759548:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA759548	Zea mays									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA759548:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA759548	Zea mays									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA865791:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA865791	Zea mays									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA865791:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA865791	Zea mays									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA865791:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA865791	Zea mays									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA924780:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA924780	Zea mays									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA924780:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA924780	Zea mays									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA924780:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA924780	Zea mays									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA935359:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA935359	Zea mays									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA935359:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA935359	Zea mays									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Zea mays_PRJNA935359:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Zea mays_PRJNA935359	Zea mays									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
workflow	discovery	discovery				internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c;cb1d6e8d564be8b96279e4e1e1d974f79ce1ee153b8a39662ddd95827f814b63;910467374a45b2391a45d5346e8b63f08b373253f3d1b934d1f0ccc100fbcd81;ddbf41e4f41ca573baab5f53a53116731b614001fe040794f77e9d97df499447;8b49a4a66098cae5cbadbf065c5d214591165f20e400ab60777b3570c9b60ab6	manuscript_claim_freeze_v2_scope																		1	Audited H5AD resource collection and label availability
workflow	freeze	freeze				internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c;cb1d6e8d564be8b96279e4e1e1d974f79ce1ee153b8a39662ddd95827f814b63;910467374a45b2391a45d5346e8b63f08b373253f3d1b934d1f0ccc100fbcd81;ddbf41e4f41ca573baab5f53a53116731b614001fe040794f77e9d97df499447;8b49a4a66098cae5cbadbf065c5d214591165f20e400ab60777b3570c9b60ab6	manuscript_claim_freeze_v2_scope																		2	Frozen datasets, labels, programs, mappings and success gates before scoring
workflow	independent_validation	independent_validation				internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c;cb1d6e8d564be8b96279e4e1e1d974f79ce1ee153b8a39662ddd95827f814b63;910467374a45b2391a45d5346e8b63f08b373253f3d1b934d1f0ccc100fbcd81;ddbf41e4f41ca573baab5f53a53116731b614001fe040794f77e9d97df499447;8b49a4a66098cae5cbadbf065c5d214591165f20e400ab60777b3570c9b60ab6	manuscript_claim_freeze_v2_scope																		3	Applied frozen programs to unseen rice, Moricandia and wheat cohorts
workflow	prospective_validation	prospective_validation				internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable;internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c;cb1d6e8d564be8b96279e4e1e1d974f79ce1ee153b8a39662ddd95827f814b63;910467374a45b2391a45d5346e8b63f08b373253f3d1b934d1f0ccc100fbcd81;ddbf41e4f41ca573baab5f53a53116731b614001fe040794f77e9d97df499447;8b49a4a66098cae5cbadbf065c5d214591165f20e400ab60777b3570c9b60ab6	manuscript_claim_freeze_v2_scope																		4	Applied the frozen xylem program to GSE268881; Esa and Sir eligible, Spa excluded prospectively
