canonical_cell_type_coverage,canonical_cell_type_nonempty_cells,canonical_gene_coverage,canonical_gene_nonempty,cell_type_mapping_status_counts,dataset_id,declared_expression_representation,declared_storage_kind,expression_semantics,file_size_bytes,finite_fraction,gene_id_profile,gene_mapping_status_counts,integer_like_fraction,label_column,label_coverage,labeled_cells,layer_profiles,layers,median_known_type_cells,metadata_columns,min_known_type_cells,n_cells,n_genes,n_known_cell_types,negative_fraction,obs_columns,obs_names_unique,obsm,obsp,path,rare_types_lt1pct,rare_types_lt50,sample_max,sample_min,sampled_values,schema_version,species_inferred,status,top_cell_types,unknown_or_missing_cells,uns_keys,var_columns,var_names_unique,varm,warnings,x_class,x_dtype,zero_fraction
0.0,0,0.0,0,"{""unmapped"": 18280}",Arabidopsis thaliana_PRJDB14071,normalized_nonnegative_continuous,csr,nonnegative_continuous_or_log_normalized,73713057,1.0,"{""arabidopsis_locus"": 5000}","{""unmapped"": 19051}",0.9575958251953125,celltype_after,0.34321663019693655,6274,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""float32"", ""expression_semantics"": ""nonnegative_continuous_or_log_normalized"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.9575958251953125, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 5.843193531036377, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9575958251953125}}","[""None""]",582.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",124,18280,19051,6,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""RNA_snn_res.1"", ""seurat_clusters"", ""celltype1"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJDB14071.h5ad,1,0,5.843193531036377,0.0,786432,1.0.0,Arabidopsis thaliana,ok,"{""Bundle sheath cell"": 804, ""Companion cell"": 258, ""Leaf guard cell"": 360, ""Leaf lamina epidermis"": 2334, ""Mesophyll cell"": 124, ""Tracheary element"": 2394}",12006,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""cell_type_coverage_below_50_percent"", ""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,float32,0.9575958251953125
0.0,0,0.0,0,"{""unmapped"": 2286}",Arabidopsis thaliana_PRJEB47924,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,29808371,1.0,"{""arabidopsis_locus"": 2924, ""other"": 66, ""symbol_like"": 2010}","{""unmapped"": 19120}",1.0,celltype_after,0.31539807524059493,721,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 302.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.8902549743652344}}","[""None""]",360.5,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",297,2286,19120,2,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype1"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJEB47924.h5ad,0,0,302.0,0.0,786432,1.0.0,Arabidopsis thaliana,ok,"{""Leaf lamina epidermis"": 424, ""Leaf vascular system"": 297}",1565,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""cell_type_coverage_below_50_percent"", ""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.8902549743652344
0.0,0,0.0,0,"{""unmapped"": 54066}",Arabidopsis thaliana_PRJEB61052,scaled_continuous,dense,scaled_continuous_or_centered,1412012811,1.0,"{""arabidopsis_locus"": 5000}","{""unmapped"": 6466}",1.2715657552083334e-05,celltype_after,0.3914474901046869,21164,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.2715657552083334e-05, ""negative_fraction"": 0.718878428141276, ""sample_equal_to_x"": true, ""sample_max"": 21.014720916748047, ""sample_min"": -6.241526126861572, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",2736.5,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 8, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",852,54066,6466,6,0.718878428141276,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype1"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJEB61052.h5ad,0,0,21.014720916748047,-6.241526126861572,786432,1.0.0,Arabidopsis thaliana,ok,"{""Bundle sheath cell"": 9894, ""Companion cell"": 1330, ""Leaf guard cell"": 3615, ""Leaf lamina epidermis"": 2599, ""Leaf preprocambium"": 2874, ""Phloem parenchyma cell"": 852}",32902,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""cell_type_coverage_below_50_percent"", ""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 5045}",Arabidopsis thaliana_PRJNA471914,scaled_continuous,dense,scaled_continuous_or_centered,110164303,1.0,"{""arabidopsis_locus"": 5000}","{""unmapped"": 5312}",6.357828776041667e-06,celltype_after,0.8333002973240833,4204,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 6.357828776041667e-06, ""negative_fraction"": 0.7847124735514323, ""sample_equal_to_x"": true, ""sample_max"": 8.195634841918945, ""sample_min"": -4.381476402282715, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",343.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 6, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",100,5045,5312,9,0.7847124735514323,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""percent.mt"", ""percent.ct"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""celltype_before"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJNA471914.h5ad,0,0,8.195634841918945,-4.381476402282715,786432,1.0.0,Arabidopsis thaliana,ok,"{""Non-hair root epidermal cell"": 846, ""Phloem pole pericycle cell"": 343, ""Primary xylem"": 245, ""Protophloem"": 100, ""Root cortex"": 401, ""Root endodermis"": 198, ""Root hair cell"": 599, ""Root meristem"": 1203, ""Root procambium"": 269}",841,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 15869}",Arabidopsis thaliana_PRJNA497883,scaled_continuous,dense,scaled_continuous_or_centered,251041014,1.0,"{""arabidopsis_locus"": 3851}","{""unmapped"": 3851}",0.00882720947265625,celltype_after,1.0,15869,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.00882720947265625, ""negative_fraction"": 0.8620211283365885, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -7.575775623321533, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",1443.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 3, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",310,15869,3851,12,0.8620211283365885,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""celltype_before"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJNA497883.h5ad,0,0,10.0,-7.575775623321533,786432,1.0.0,Arabidopsis thaliana,ok,"{""Companion cell"": 807, ""Lateral root cap"": 2189, ""Non-hair root epidermal cell"": 1917, ""Phloem pole pericycle cell"": 809, ""Primary xylem"": 595, ""Protophloem"": 310, ""Root cortex"": 1461, ""Root endodermis"": 1454, ""Root hair cell"": 1011, ""Root meristem"": 1432, ""Root procambium"": 1775, ""Xylem pole pericycle cell"": 2109}",0,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 15843}",Arabidopsis thaliana_PRJNA506007,scaled_continuous,dense,scaled_continuous_or_centered,426526678,1.0,"{""arabidopsis_locus"": 5000}","{""unmapped"": 6635}",0.00013097127278645834,celltype_after,1.0,15843,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.00013097127278645834, ""negative_fraction"": 0.7999267578125, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -3.6933035850524902, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",1571.5,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 10, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",17,15843,6635,8,0.7999267578125,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""percent.mt"", ""percent.ct"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.3"", ""seurat_clusters"", ""idents"", ""celltype_after"", ""celltype_before"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJNA506007.h5ad,1,1,10.0,-3.6933035850524902,786432,1.0.0,Arabidopsis thaliana,ok,"{""Columella root cap cell"": 17, ""Non_hair root epidermal cell"": 7662, ""Primary phloem"": 1531, ""Primary xylem"": 1180, ""Root cortex"": 1920, ""Root endodermis"": 287, ""Root hair cell"": 1634, ""Root meristem"": 1612}",0,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 17537}",Arabidopsis thaliana_PRJNA507252,scaled_continuous,dense,scaled_continuous_or_centered,301246820,1.0,"{""arabidopsis_locus"": 4214}","{""unmapped"": 4214}",2.288818359375e-05,celltype_after,1.0,17537,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 2.288818359375e-05, ""negative_fraction"": 0.81646728515625, ""sample_equal_to_x"": true, ""sample_max"": 24.433597564697266, ""sample_min"": -10.122475624084473, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",1020.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 3, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",74,17537,4214,12,0.81646728515625,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""idents"", ""CD_Features"", ""celltype_before"", ""CD_Features1"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJNA507252.h5ad,1,0,24.433597564697266,-10.122475624084473,786432,1.0.0,Arabidopsis thaliana,ok,"{""Companion cell"": 282, ""Lateral root cap"": 3689, ""Non-hair root epidermal cell"": 2484, ""Phloem pole pericycle cell"": 907, ""Primary phloem"": 1133, ""Primary xylem"": 389, ""Protophloem"": 74, ""Root cortex"": 3116, ""Root endodermis"": 1505, ""Root hair cell"": 2558, ""Root meristem"": 517, ""Root procambium"": 883}",0,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 9928}",Arabidopsis thaliana_PRJNA509920,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,111900696,1.0,"{""arabidopsis_locus"": 5000}","{""unmapped"": 23898}",1.0,celltype_after,1.0,9928,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 355.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9063288370768229}}","[""None""]",824.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 2, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",256,9928,23898,10,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""celltype_before"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJNA509920.h5ad,0,0,355.0,0.0,786432,1.0.0,Arabidopsis thaliana,ok,"{""Columella root cap cell"": 908, ""Lateral root cap"": 1693, ""Non_hair root epidermal cell"": 740, ""Phloem pole pericycle cell"": 256, ""Primary xylem"": 662, ""Protophloem"": 516, ""Root cortex"": 1601, ""Root endodermis"": 287, ""Root hair cell"": 953, ""Root meristem"": 2312}",0,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9063288370768229
0.0,0,0.0,0,"{""unmapped"": 12674}",Arabidopsis thaliana_PRJNA517021,scaled_continuous,dense,scaled_continuous_or_centered,43628466,1.0,"{""arabidopsis_locus"": 2000}","{""unmapped"": 2000}",0.0017077128092447917,celltype_after,1.0,12674,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.0017077128092447917, ""negative_fraction"": 0.9393577575683594, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -0.9857996702194214, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",864.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",72,12674,2000,12,0.9393577575683594,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""percent.mt"", ""percent.ct"", ""RNA_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""celltype_before"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJNA517021.h5ad,1,0,10.0,-0.9857996702194214,786432,1.0.0,Arabidopsis thaliana,ok,"{""Companion cell"": 659, ""Lateral root cap"": 1888, ""Pericycle cell"": 2919, ""Photosynthetic cell"": 72, ""Primary phloem"": 929, ""Primary xylem"": 298, ""Protophloem"": 259, ""Root cortex"": 1161, ""Root endodermis"": 2145, ""Root hair cell"": 1017, ""Root meristem"": 799, ""Root procambium"": 528}",0,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 777}",Arabidopsis thaliana_PRJNA551314,normalized_nonnegative_continuous,csr,nonnegative_continuous_or_log_normalized,41653290,1.0,"{""arabidopsis_locus"": 5000}","{""unmapped"": 35858}",0.7202746073404948,celltype_after,0.7078507078507078,550,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""float32"", ""expression_semantics"": ""nonnegative_continuous_or_log_normalized"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.7202746073404948, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 7.3302459716796875, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.7202707926432291}}","[""None""]",73.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",38,777,35858,3,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""RNA_snn_res.1"", ""seurat_clusters"", ""celltype1"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJNA551314.h5ad,0,1,7.3302459716796875,0.0,786432,1.0.0,Arabidopsis thaliana,ok,"{""Bundle sheath cell"": 439, ""Companion cell"": 38, ""Mesophyll cell"": 73}",227,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,float32,0.7202707926432291
0.0,0,0.0,0,"{""unmapped"": 12492}",Arabidopsis thaliana_PRJNA577177,normalized_nonnegative_continuous,csr,nonnegative_continuous_or_log_normalized,209314991,1.0,"{""arabidopsis_locus"": 5000}","{""unmapped"": 22368}",0.862548828125,celltype_after,0.8547070124879923,10677,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""float32"", ""expression_semantics"": ""nonnegative_continuous_or_log_normalized"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.862548828125, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 7.00901460647583, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.8625475565592448}}","[""None""]",1140.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",277,12492,22368,8,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""RNA_snn_res.0.5"", ""seurat_clusters"", ""celltype1"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJNA577177.h5ad,0,0,7.00901460647583,0.0,786432,1.0.0,Arabidopsis thaliana,ok,"{""Early-stage meristemoid"": 1902, ""Guard mother cell"": 277, ""Late-stage meristemoid"": 1219, ""Leaf guard cell"": 1061, ""Leaf pavement cell"": 2015, ""Mesophyll cell"": 2726, ""Stomatal initial cell"": 703, ""Young guard cell"": 774}",1815,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,float32,0.8625475565592448
0.0,0,0.0,0,"{""unmapped"": 15930}",Arabidopsis thaliana_PRJNA594539,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,316617452,1.0,"{""arabidopsis_locus"": 5000}","{""unmapped"": 24027}",1.0,celltype_after,1.0,15930,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 1422.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.8526344299316406}}","[""None""]",987.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 3, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",237,15930,24027,16,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""celltype_before"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJNA594539.h5ad,0,0,1422.0,0.0,786432,1.0.0,Arabidopsis thaliana,ok,"{""Columella root cap cell"": 1513, ""Dividing cell"": 318, ""Lateral root cap"": 1590, ""Non-hair root epidermal cell"": 935, ""Pericycle cell"": 1539, ""Phloem"": 582, ""Phloem pole pericycle cell"": 936, ""Primary xylem"": 531, ""Protophloem"": 237, ""Root cortex"": 1356, ""Root endodermis"": 1038, ""Root hair cell"": 1225, ""Root initial cell"": 935, ""Root meristem"": 1292, ""Root procambium"": 1193, ""Xylem pole pericycle cell"": 710}",0,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.8526344299316406
