record_id	dataset_id	accession	species	tissue	panel	source_label_field	source_label	ontology_id	governed_level	governed_label	parent_label	mapping_status	mapping_reason	cells_n	source_authority	source_path	source_hash	coverage_scope	gap_flags
Glycine max_GSE234864_TrifoliateLeaf|Mesophyll cell|leaf	Glycine max_GSE234864_TrifoliateLeaf	not explicitly recorded	Glycine max	leaf	leaf	cell_type_original	Mesophyll cell	PO:0004006	pilot_major_cell_family	photosynthetic_ground_tissue	leaf	mapped	expert_defined_many_to_one_from_user_approved_exact_PO_labels; passes_base_gates	5290	standardized_h5ad_obs;panel_dataset_label_counts_v1;panel_label_freeze_v1;coarse_label_hierarchy_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_GSE234864_TrifoliateLeaf.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_dataset_label_counts_v1.tsv.gz;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/coarse_label_hierarchy_v1.tsv	92e2b51a455b86115058d30f863585fb60139d9c426c059d4c48885c557f880d;a4bd8efca65e1175053b97dc0836fe8306417dd993d7a864389a5281d37302ea;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321;e139f4d944b153210afd8aef98174679bf7caead33207fadc3a2e8c4cb619abb	complete standardized dataset-label count with panel-specific governed mapping	
Glycine max_GSE234864_TrifoliateLeaf|Unknown|	Glycine max_GSE234864_TrifoliateLeaf	not explicitly recorded	Glycine max	leaf		cell_type_original	Unknown					unknown	excluded_unknown	2559	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_GSE234864_TrifoliateLeaf.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	92e2b51a455b86115058d30f863585fb60139d9c426c059d4c48885c557f880d;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	
Glycine max_GSE234864_TrueLeaf|Bundle sheath cell|leaf	Glycine max_GSE234864_TrueLeaf	not explicitly recorded	Glycine max	leaf	leaf	cell_type_original	Bundle sheath cell	PO:0025541	pilot_major_cell_family	photosynthetic_ground_tissue	leaf	mapped	expert_defined_many_to_one_from_user_approved_exact_PO_labels; passes_base_gates	2172	standardized_h5ad_obs;panel_dataset_label_counts_v1;panel_label_freeze_v1;coarse_label_hierarchy_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_GSE234864_TrueLeaf.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_dataset_label_counts_v1.tsv.gz;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/coarse_label_hierarchy_v1.tsv	97dd22bc797d433786baecccbfb039fc54cbcc3a4b26e976f90333cf3a4c2786;a4bd8efca65e1175053b97dc0836fe8306417dd993d7a864389a5281d37302ea;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321;e139f4d944b153210afd8aef98174679bf7caead33207fadc3a2e8c4cb619abb	complete standardized dataset-label count with panel-specific governed mapping	
Glycine max_GSE234864_TrueLeaf|Companion cell|vascular	Glycine max_GSE234864_TrueLeaf	not explicitly recorded	Glycine max	leaf	vascular	cell_type_original	Companion cell	PO:0000071	pilot_major_cell_family	phloem_lineage	vascular	mapped	expert_defined_many_to_one_from_user_approved_exact_PO_labels; passes_base_gates	467	standardized_h5ad_obs;panel_dataset_label_counts_v1;panel_label_freeze_v1;coarse_label_hierarchy_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_GSE234864_TrueLeaf.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_dataset_label_counts_v1.tsv.gz;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/coarse_label_hierarchy_v1.tsv	97dd22bc797d433786baecccbfb039fc54cbcc3a4b26e976f90333cf3a4c2786;a4bd8efca65e1175053b97dc0836fe8306417dd993d7a864389a5281d37302ea;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321;e139f4d944b153210afd8aef98174679bf7caead33207fadc3a2e8c4cb619abb	complete standardized dataset-label count with panel-specific governed mapping	
Glycine max_GSE234864_TrueLeaf|Leaf guard cell|leaf	Glycine max_GSE234864_TrueLeaf	not explicitly recorded	Glycine max	leaf	leaf	cell_type_original	Leaf guard cell	PO:0025237	pilot_major_cell_family	epidermal_system	leaf	mapped	expert_defined_many_to_one_from_user_approved_exact_PO_labels; passes_base_gates	185	standardized_h5ad_obs;panel_dataset_label_counts_v1;panel_label_freeze_v1;coarse_label_hierarchy_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_GSE234864_TrueLeaf.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_dataset_label_counts_v1.tsv.gz;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/coarse_label_hierarchy_v1.tsv	97dd22bc797d433786baecccbfb039fc54cbcc3a4b26e976f90333cf3a4c2786;a4bd8efca65e1175053b97dc0836fe8306417dd993d7a864389a5281d37302ea;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321;e139f4d944b153210afd8aef98174679bf7caead33207fadc3a2e8c4cb619abb	complete standardized dataset-label count with panel-specific governed mapping	
Glycine max_GSE234864_TrueLeaf|Leaf lamina epidermis|leaf	Glycine max_GSE234864_TrueLeaf	not explicitly recorded	Glycine max	leaf	leaf	cell_type_original	Leaf lamina epidermis	PO:0000047	pilot_major_cell_family	epidermal_system	leaf	mapped	expert_defined_many_to_one_from_user_approved_exact_PO_labels; passes_base_gates	2808	standardized_h5ad_obs;panel_dataset_label_counts_v1;panel_label_freeze_v1;coarse_label_hierarchy_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_GSE234864_TrueLeaf.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_dataset_label_counts_v1.tsv.gz;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/coarse_label_hierarchy_v1.tsv	97dd22bc797d433786baecccbfb039fc54cbcc3a4b26e976f90333cf3a4c2786;a4bd8efca65e1175053b97dc0836fe8306417dd993d7a864389a5281d37302ea;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321;e139f4d944b153210afd8aef98174679bf7caead33207fadc3a2e8c4cb619abb	complete standardized dataset-label count with panel-specific governed mapping	
Glycine max_GSE234864_TrueLeaf|Leaf senescing cell|	Glycine max_GSE234864_TrueLeaf	not explicitly recorded	Glycine max	leaf		cell_type_original	Leaf senescing cell					unmapped	pending_manual_curation; exact_synonym	64	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_GSE234864_TrueLeaf.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	97dd22bc797d433786baecccbfb039fc54cbcc3a4b26e976f90333cf3a4c2786;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Glycine max_GSE234864_TrueLeaf|Leaf vascular system|leaf	Glycine max_GSE234864_TrueLeaf	not explicitly recorded	Glycine max	leaf	leaf	cell_type_original	Leaf vascular system	PO:0000036	pilot_major_cell_family	vascular_system	leaf	mapped	expert_defined_many_to_one_from_user_approved_exact_PO_labels; passes_base_gates	377	standardized_h5ad_obs;panel_dataset_label_counts_v1;panel_label_freeze_v1;coarse_label_hierarchy_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_GSE234864_TrueLeaf.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_dataset_label_counts_v1.tsv.gz;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/coarse_label_hierarchy_v1.tsv	97dd22bc797d433786baecccbfb039fc54cbcc3a4b26e976f90333cf3a4c2786;a4bd8efca65e1175053b97dc0836fe8306417dd993d7a864389a5281d37302ea;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321;e139f4d944b153210afd8aef98174679bf7caead33207fadc3a2e8c4cb619abb	complete standardized dataset-label count with panel-specific governed mapping	
Glycine max_GSE234864_TrueLeaf|Leaf vascular system|vascular	Glycine max_GSE234864_TrueLeaf	not explicitly recorded	Glycine max	leaf	vascular	cell_type_original	Leaf vascular system	PO:0000036	pilot_major_cell_family	vascular_unspecified	vascular	mapped	expert_defined_many_to_one_from_user_approved_exact_PO_labels; passes_base_gates	377	standardized_h5ad_obs;panel_dataset_label_counts_v1;panel_label_freeze_v1;coarse_label_hierarchy_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_GSE234864_TrueLeaf.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_dataset_label_counts_v1.tsv.gz;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/coarse_label_hierarchy_v1.tsv	97dd22bc797d433786baecccbfb039fc54cbcc3a4b26e976f90333cf3a4c2786;a4bd8efca65e1175053b97dc0836fe8306417dd993d7a864389a5281d37302ea;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321;e139f4d944b153210afd8aef98174679bf7caead33207fadc3a2e8c4cb619abb	complete standardized dataset-label count with panel-specific governed mapping	
Glycine max_GSE234864_TrueLeaf|Mesophyll cell|leaf	Glycine max_GSE234864_TrueLeaf	not explicitly recorded	Glycine max	leaf	leaf	cell_type_original	Mesophyll cell	PO:0004006	pilot_major_cell_family	photosynthetic_ground_tissue	leaf	mapped	expert_defined_many_to_one_from_user_approved_exact_PO_labels; passes_base_gates	3385	standardized_h5ad_obs;panel_dataset_label_counts_v1;panel_label_freeze_v1;coarse_label_hierarchy_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_GSE234864_TrueLeaf.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_dataset_label_counts_v1.tsv.gz;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/coarse_label_hierarchy_v1.tsv	97dd22bc797d433786baecccbfb039fc54cbcc3a4b26e976f90333cf3a4c2786;a4bd8efca65e1175053b97dc0836fe8306417dd993d7a864389a5281d37302ea;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321;e139f4d944b153210afd8aef98174679bf7caead33207fadc3a2e8c4cb619abb	complete standardized dataset-label count with panel-specific governed mapping	
Glycine max_GSE234864_TrueLeaf|Proliferating cell|	Glycine max_GSE234864_TrueLeaf	not explicitly recorded	Glycine max	leaf		cell_type_original	Proliferating cell					unmapped	pending_manual_curation; exact_synonym	29	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_GSE234864_TrueLeaf.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	97dd22bc797d433786baecccbfb039fc54cbcc3a4b26e976f90333cf3a4c2786;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Glycine max_GSE234864_TrueLeaf|Unknown|	Glycine max_GSE234864_TrueLeaf	not explicitly recorded	Glycine max	leaf		cell_type_original	Unknown					unknown	excluded_unknown	1742	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_GSE234864_TrueLeaf.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	97dd22bc797d433786baecccbfb039fc54cbcc3a4b26e976f90333cf3a4c2786;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	
Glycine max_PRJCA009893|Root cortex|root	Glycine max_PRJCA009893	PRJCA009893	Glycine max		root	cell_type_original	Root cortex	PO:0000258	pilot_major_cell_family	ground_tissue	root	mapped	expert_defined_many_to_one_from_user_approved_exact_PO_labels; passes_base_gates	9521	standardized_h5ad_obs;panel_dataset_label_counts_v1;panel_label_freeze_v1;coarse_label_hierarchy_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_PRJCA009893.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_dataset_label_counts_v1.tsv.gz;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/coarse_label_hierarchy_v1.tsv	bd68a094e395d83fdd6c9bb9b5113c3e537b8de9a3d2b9ae9e18a0084b999282;a4bd8efca65e1175053b97dc0836fe8306417dd993d7a864389a5281d37302ea;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321;e139f4d944b153210afd8aef98174679bf7caead33207fadc3a2e8c4cb619abb	complete standardized dataset-label count with panel-specific governed mapping	
Glycine max_PRJCA009893|Root epidermis|root	Glycine max_PRJCA009893	PRJCA009893	Glycine max		root	cell_type_original	Root epidermis	PO:0006036	pilot_major_cell_family	epidermal_system	root	mapped	expert_defined_many_to_one_from_user_approved_exact_PO_labels; passes_base_gates	2141	standardized_h5ad_obs;panel_dataset_label_counts_v1;panel_label_freeze_v1;coarse_label_hierarchy_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_PRJCA009893.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_dataset_label_counts_v1.tsv.gz;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/coarse_label_hierarchy_v1.tsv	bd68a094e395d83fdd6c9bb9b5113c3e537b8de9a3d2b9ae9e18a0084b999282;a4bd8efca65e1175053b97dc0836fe8306417dd993d7a864389a5281d37302ea;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321;e139f4d944b153210afd8aef98174679bf7caead33207fadc3a2e8c4cb619abb	complete standardized dataset-label count with panel-specific governed mapping	
Glycine max_PRJCA009893|Root nodule|	Glycine max_PRJCA009893	PRJCA009893	Glycine max			cell_type_original	Root nodule	PO:0003023				unmapped	candidate_auto_exact; exact_name; Plant Ontology exact lexical match; requires curator acceptance	530	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_PRJCA009893.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	bd68a094e395d83fdd6c9bb9b5113c3e537b8de9a3d2b9ae9e18a0084b999282;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Glycine max_PRJCA009893|Root vascular system|vascular	Glycine max_PRJCA009893	PRJCA009893	Glycine max		vascular	cell_type_original	Root vascular system	PO:0003011	pilot_major_cell_family	vascular_unspecified	vascular	mapped	expert_defined_many_to_one_from_user_approved_exact_PO_labels; passes_base_gates	3359	standardized_h5ad_obs;panel_dataset_label_counts_v1;panel_label_freeze_v1;coarse_label_hierarchy_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_PRJCA009893.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_dataset_label_counts_v1.tsv.gz;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/coarse_label_hierarchy_v1.tsv	bd68a094e395d83fdd6c9bb9b5113c3e537b8de9a3d2b9ae9e18a0084b999282;a4bd8efca65e1175053b97dc0836fe8306417dd993d7a864389a5281d37302ea;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321;e139f4d944b153210afd8aef98174679bf7caead33207fadc3a2e8c4cb619abb	complete standardized dataset-label count with panel-specific governed mapping	
Glycine max_PRJCA009893|Unknown|	Glycine max_PRJCA009893	PRJCA009893	Glycine max			cell_type_original	Unknown					unknown	excluded_unknown	11161	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Glycine max_PRJCA009893.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	bd68a094e395d83fdd6c9bb9b5113c3e537b8de9a3d2b9ae9e18a0084b999282;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	
